file,blockType,key,legacySection,font,fontStyle,fontSize,bold,italic,legacyFontId,legacyFontComment,knownFontCatalogEntry,needsReview
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.tac_map,Button12,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.info_tab,Button13,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.vehicle_tab,Button14,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.minelayer,Button15,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.repair,Button16,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.salvage,Button17,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.artillery_piece_suppression_fire,Button18,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.hold_position,Button19,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.button,ScrollButton,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.scroll_up,InfoButton0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.scroll_down,InfoButton1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.obj,PauseButton0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.inmissionsave,PauseButton1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.inmissionload,PauseButton2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.options,PauseButton3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.restart_mission,PauseButton4,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.exit,PauseButton5,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiButton,game.buttonlayout800.button.return_to_game,PauseButton6,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiText,game.buttonlayout800.text.pause_menu_text_header_goes_here,PauseText,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiText,game.buttonlayout800.text.text_gets_centered_in_this_box_arialnarrow8_all_caps,VideoTextBox,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiText,game.buttonlayout800.text.text_gets_centered_in_this_box_agencyfb17_all_caps,ResultsTextBox,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,GuiText,game.buttonlayout800.text.text,ChatTextRect,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_choosecampaign.fit,GuiButton,game.choose_campaign.button.cancel_button,Button0,Agency Regular,Regular,17,false,false,27655,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_choosecampaign.fit,GuiButton,game.choose_campaign.button.accept_button,Button1,Agency Regular,Regular,17,false,false,27655,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_choosecampaign.fit,GuiText,game.choose_campaign.text.main_header_text_choose_campaign,Text0,Agency Regular,Regular,14,false,false,27655,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_choosecampaign.fit,GuiText,game.choose_campaign.text.text_above_info_text_box_reads_choose_a_campaign,Text1,Agency Regular,Regular,11,false,false,27655,this needs to be agency fb 11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_choosecampaign.fit,GuiEditBox,game.choose_campaign.editbox.editable_text_for_campaign_name_goes_here,Edit0,Agency Regular,Regular,14,false,false,27656,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiButton,game.mission_selection.button.next_button_in_lower_right_corner,CMButton0,Agency Regular,Regular,17,false,false,27418,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiButton,game.mission_selection.button.main_menubutton_in_upper_right_corner,CMButton1,Agency Regular,Regular,14,false,false,27417,use AgencyFB14,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiButton,game.mission_selection.button.play_button_for_video_window,CMButton2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiButton,game.mission_selection.button.pause_button_for_video_window,CMButton3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiButton,game.mission_selection.button.stop_button_for_video_window,CMButton4,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.text.big_header,CMTextEntry0,Agency Regular,Regular,14,false,false,27401,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.text.video_area_header,CMTextEntry1,Agency Regular,Regular,14,false,false,27403,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.text.map_window_header,CMTextEntry2,Agency Regular,Regular,14,false,false,27405,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.text.help_text_area,CMTextEntry3,Liberation Sans,Regular,8,false,false,27322,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.text.cbills_readout,CMTextEntry4,Agency Regular,Regular,14,false,false,27408,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.runtime_text.mission_description_divider_top,,Agency Regular,Regular,11,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.runtime_text.current_mission_name,,Agency Regular,Regular,11,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.runtime_text.mission_description_divider_bottom,,Agency Regular,Regular,11,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.runtime_text.current_mission_blurb,,Agency Regular,Regular,11,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_1.fit,GuiButton,game.mcl_cm_op1_1.button.mission_1,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_1.fit,GuiText,game.mcl_cm_op1_1.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_2.fit,GuiButton,game.mcl_cm_op1_2.button.mission_2,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_2.fit,GuiText,game.mcl_cm_op1_2.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_3.fit,GuiButton,game.mcl_cm_op1_3.button.mission_3,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_3.fit,GuiText,game.mcl_cm_op1_3.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_4.fit,GuiButton,game.mcl_cm_op1_4.button.mission_4,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_4.fit,GuiText,game.mcl_cm_op1_4.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_5.fit,GuiButton,game.mcl_cm_op1_5.button.mission_5,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_5.fit,GuiText,game.mcl_cm_op1_5.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_6,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_7,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_8,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_9,Button3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiText,game.mcl_cm_op1_6.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_1.fit,GuiButton,game.mcl_cm_op2_1.button.mission_10,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_1.fit,GuiText,game.mcl_cm_op2_1.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiButton,game.mcl_cm_op2_2.button.mission_11,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiButton,game.mcl_cm_op2_2.button.mission_12,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiButton,game.mcl_cm_op2_2.button.mission_13,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiText,game.mcl_cm_op2_2.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_14,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_15,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_16,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_17,Button3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiText,game.mcl_cm_op2_3.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_1.fit,GuiButton,game.mcl_cm_op3_1.button.mission_18,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_1.fit,GuiText,game.mcl_cm_op3_1.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_19,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_20,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_21,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_22,Button3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiText,game.mcl_cm_op3_2.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_3.fit,GuiButton,game.mcl_cm_op3_3.button.mission_23,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_3.fit,GuiText,game.mcl_cm_op3_3.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_4.fit,GuiButton,game.mcl_cm_op3_4.button.mission_24,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_4.fit,GuiText,game.mcl_cm_op3_4.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission1,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission2,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission3,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission4,Button3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission5,Button4,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiText,game.mcl_cm_op_sample.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_1_mission.fit,GuiButton,game.mcl_cm_op_sample_1_mission.button.mission_2,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_1_mission.fit,GuiText,game.mcl_cm_op_sample_1_mission.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,GuiButton,game.mcl_cm_op_sample_2_missions.button.button,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,GuiButton,game.mcl_cm_op_sample_2_missions.button.button_01,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,GuiText,game.mcl_cm_op_sample_2_missions.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiButton,game.mcl_cm_op_sample_3_missions.button.mission_19,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiButton,game.mcl_cm_op_sample_3_missions.button.mission_20,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiButton,game.mcl_cm_op_sample_3_missions.button.mission_21,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiText,game.mcl_cm_op_sample_3_missions.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_14,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_15,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_16,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_17,Button3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiText,game.mcl_cm_op_sample_4_missions.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_1.fit,GuiButton,game.mcl_cm_opgeneric_1.button.mission_2,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_1.fit,GuiText,game.mcl_cm_opgeneric_1.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,GuiButton,game.mcl_cm_opgeneric_2.button.button,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,GuiButton,game.mcl_cm_opgeneric_2.button.button_01,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,GuiText,game.mcl_cm_opgeneric_2.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiButton,game.mcl_cm_opgeneric_3.button.mission_19,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiButton,game.mcl_cm_opgeneric_3.button.mission_20,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiButton,game.mcl_cm_opgeneric_3.button.mission_21,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiText,game.mcl_cm_opgeneric_3.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_14,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_15,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_16,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_17,Button3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiText,game.mcl_cm_opgeneric_4.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission1,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission2,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission3,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission4,Button3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission5,Button4,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiText,game.mcl_cm_opplayer.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_1,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_2,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_3,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_4,Button3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_5,Button4,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiText,game.mcl_cm_optutorials.text.text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_standinop.fit,GuiButton,game.mcl_cm_standinop.button.first_standin_button_for_mission_selection,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_standinop.fit,GuiButton,game.mcl_cm_standinop.button.second_standin_button_for_mission_selection,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_standinop.fit,GuiButton,game.mcl_cm_standinop.button.third_standin_button_for_mission_selection,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_standinop.fit,GuiText,game.mcl_cm_standinop.text.mission_name_for_rollover_goes_here_only_draw_during_highlight,Text0,Agency Regular,Regular,11,false,false,27801,agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog.fit,GuiButton,game.mcl_dialog.button.cancel_button,Button0,Agency Regular,Regular,17,false,false,27655,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog.fit,GuiButton,game.mcl_dialog.button.okay_button,Button1,Agency Regular,Regular,17,false,false,27655,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog.fit,GuiText,game.mcl_dialog.text.text,Text0,Agency Regular,Regular,14,false,false,27656,use agencyfb14,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,GuiButton,game.mcl_dialog_edit.button.cancel_button,Button0,Agency Regular,Regular,17,false,false,27655,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,GuiButton,game.mcl_dialog_edit.button.okay_button,Button1,Agency Regular,Regular,17,false,false,27655,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,GuiText,game.mcl_dialog_edit.text.explanation_text,Text0,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,GuiText,game.mcl_dialog_edit.text.text,Text1,Agency Regular,Regular,11,false,false,27656,use agencyfb11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_onebutton.fit,GuiButton,game.mcl_dialog_onebutton.button.cancel_okay_whatever_button,Button0,Agency Regular,Regular,17,false,false,27655,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_onebutton.fit,GuiText,game.mcl_dialog_onebutton.text.text,Text0,Agency Regular,Regular,14,false,false,27656,use agencyfb14,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialoglegal.fit,GuiButton,game.mcl_dialoglegal.button.accept_button,Button0,Agency Regular,Regular,17,false,false,27207,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialoglegal.fit,GuiText,game.mcl_dialoglegal.text.legal_info,Text0,Agency Regular,Regular,11,false,false,27656,use agency fb 11,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialoglegal.fit,GuiText,game.mcl_dialoglegal.text.main_header,Text0,Agency Regular,Regular,17,false,false,26251,use agency fb 17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.mech_category_button,Button0,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.buildings_category_button,Button1,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.vehicles,Button2,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.weapons,Button3,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.personalities,Button4,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.history,Button5,Agency Regular,Regular,14,false,false,,,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.close_button,Button6,Agency Regular,Regular,17,false,false,27709,use AgencyFB17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiText,game.mcl_en.text.encyclopedia,Text0,Agency Regular,Regular,17,false,false,27701,use agency fb 17,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiText,game.mcl_en.text.help_text,Text1,Agency Regular,Regular,8,false,false,27322,arialnarrow8,true,false
data/defs/ui/packages/legacy_imgui/game/mcl_en_bldg.fit,GuiText,game.mcl_en_bldg.text.building_name_header,Text0,Agency Regular,Regular,14,false,false,27712,use agency fb 14,true,false
